,en,t,r,chi,fit_a,fit_c,fit_hw,fit_gw,fit_lw,fit_pv,fit_skew
489,29000,500,500.0,-40,0.6431968959148678,0.0001036804004849,0.0001911746118731,1.0639135682620054e-05,1.8698102352355977e-05,0.963079591669586,-11.805548903182103
490,30000,400,-2000.0,-35,0.8076922187772506,-2.2316063146250047e-05,3.171332869552384e-05,9.68831059745894e-06,1.6341128695044335e-05,0.9458558633925797,-257.8441345909534
491,29000,400,-5000.0,35,0.7177044964024765,9.576520337107007e-06,8.1981472061529e-06,8.75672110981615e-06,1.033911465229238e-05,0.8489276856883009,16.66115325576904
492,30000,600,5000.0,-30,0.70093624180693,1.22497974247571e-05,1.1943922744582552e-05,8.828848674829611e-06,1.1345838546535408e-05,0.8847127459034605,-16.539595231568438
493,30000,500,-6000.0,-35,0.6959407563791676,-9.122452011425007e-06,7.657533877031687e-06,8.418867490974946e-06,9.798996568886865e-06,0.8422475638164397,-16.49632459095355
494,25000,600,-1500.0,30,0.6494773174625168,4.301560283745262e-05,7.02620136934093e-05,1.1851133608840577e-05,1.9361666971727044e-05,0.9485737156920276,339.9624925163221
495,30000,500,5000.0,35,0.7276199933452562,-1.279649437879275e-05,1.2698216915384014e-05,8.899448142763535e-06,1.164728622893458e-05,0.8915109765290025,16.729539309148993
496,29000,400,2000.0,-40,0.7857116292411838,2.5579991505776168e-05,3.615688064970644e-05,1.007081569524196e-05,1.7062489876464504e-05,0.9472894028768408,-35.35100846034766
497,25000,400,500.0,-35,0.6807099398070368,9.04597020717782e-05,0.0001621584952707,1.2384424104499177e-05,2.528889664779328e-05,0.9676851258734528,-142.47040905238362
498,31000,500,2000.0,-40,0.7963564922778342,3.1929121584268294e-05,4.948555284092272e-05,9.625986310715674e-06,1.673678619551707e-05,0.9544541683441192,-35.4601968840685
499,30000,400,-500.0,-40,0.6597477324623339,-0.0001006129522788,0.000186056463328,1.1166712426695172e-05,3.002988359086937e-05,0.984186946153338,-3.218503472940716
500,30000,400,-1000.0,-30,0.8142566877266848,-3.966268722098652e-05,6.548588623160983e-05,1.0103604441740305e-05,1.807680138960118e-05,0.9593789795986548,-72.49251847551376
501,31000,500,-5000.0,35,0.7479324839085313,1.2080411571479855e-05,1.293597036133573e-05,8.666275058409317e-06,1.1466593098534876e-05,0.8963030121661746,16.851939339267417
502,30000,500,-5000.0,-30,0.71243525740873,-9.714530048831375e-06,8.512333457618252e-06,8.526412824579267e-06,1.0169491690190088e-05,0.8549171100119349,-16.60806382309472
503,30000,600,6000.0,-35,0.6840921651284176,1.165548713497857e-05,1.0846945343441824e-05,8.731913133269644e-06,1.0922778524234916e-05,0.8747610427211667,-16.41084751982733
504,25000,400,-3000.0,30,0.6683742581114948,1.4084612118854704e-05,1.4574278034161364e-05,1.0613234880490056e-05,1.4302465700156431e-05,0.8901206520695815,16.305983598563675
505,35000,600,1000.0,-40,0.7618443380231574,7.651904254181522e-05,0.0001395750251221,8.91464539348136e-06,1.7193468466436002e-05,0.9682256646623816,-80.38199164150063
506,29000,600,-700.0,35,0.7049728240178221,0.0001026717203866,0.000190900658511,1.066210278161347e-05,1.9029070309814557e-05,0.9637762543706556,151.36309781828675
507,30000,400,-500.0,35,0.6799517274420052,9.921351642994476e-05,0.0001834491176645,1.1047928248732151e-05,2.9265067045183785e-05,0.9833514899462504,53.87783778197429
508,25000,600,-400.0,35,0.5663833580192035,0.0001108601841746,0.0002043791529568,1.2677676074749296e-05,1.4813296271220372e-05,0.937936000165982,3.0843770015130283
509,31000,400,-500.0,-30,0.6959911626322279,-7.971274181105669e-05,0.0001454941900026,1.0075158843887e-05,2.0163072741167205e-05,0.9692008054660508,-51.2559440999002
510,25000,500,1500.0,35,0.6795188808591515,-4.246762431347885e-05,6.70185300985261e-05,1.1866579840651305e-05,1.9623373559539e-05,0.9496256235948012,377.2460906906169
511,35000,600,-2000.0,30,0.8440498830401589,3.192391548506262e-05,5.1990833591357e-05,8.62647524459518e-06,1.549062456004956e-05,0.959018185994148,36.0954355033011
512,25000,500,-300.0,-35,0.5371254604224294,-0.0001252026951378,0.0002328592059976,1.28158522011827e-05,2.3846319615017773e-05,0.969687113470359,-3.042025499328909
513,29000,400,-2000.0,35,0.7961053558890798,2.4535653654465588e-05,3.5650308796220744e-05,1.0069232387186952e-05,1.70247738922847e-05,0.9471160439533688,35.4782373188842
514,30000,500,2000.0,-30,0.788644831145138,2.5236550650528407e-05,3.618174082271641e-05,9.753704394972495e-06,1.6571031684531827e-05,0.9480743451318344,-35.354889524117354
515,30000,500,2000.0,35,0.7898635731527841,-3.144892375324059e-05,4.814116855828986e-05,9.91219473349302e-06,1.7124195724774235e-05,0.95316482677403,35.35393670825391
516,25000,400,1500.0,40,0.7108323832333338,-3.861247990754952e-05,5.933905321342297e-05,1.1843669049446897e-05,1.979838223074257e-05,0.9496017093573942,34.287404085378874
517,29000,600,-300.0,-40,0.4771359201822695,-0.0001278515992155,0.0002406791295431,1.0938415121277613e-05,1.5172505208292244e-05,0.9535322086388708,-2.9507061792466667
518,25000,400,5000.0,-35,0.5960545514713698,9.447382980961803e-06,5.749484900426263e-06,9.543205666112713e-06,1.0184677945329342e-05,0.7745844575036722,-15.778268068781278
519,35000,500,500.0,-30,0.6383182037286244,0.0001006190202955,0.0001872511861926,9.505095630742684e-06,2.5582025120406182e-05,0.9841690407048356,1.0446536269804092
520,30000,400,-1500.0,35,0.8202803794690015,3.280668233008962e-05,5.2144751558803046e-05,9.98768262124828e-06,1.7634144857853097e-05,0.9561280223213444,35.78535227221945
521,30000,400,2000.0,40,0.8088053617046606,-2.8656680999703838e-05,4.239047697461675e-05,9.861798344505176e-06,1.7016743139553825e-05,0.9518330224167958,269.53202812095026
522,31000,500,400.0,-30,0.616979016358622,0.0001242518407464,0.0002335611972848,1.0010106887254463e-05,1.850527497319663e-05,0.966353661066534,34.0756136178729
523,25000,500,500.0,-40,0.6247881535012336,0.0001041843692572,0.0001896862516643,1.220947995017244e-05,2.042465388081164e-05,0.9584635102629504,-85.84127608096782
524,30000,600,-4000.0,35,0.7288756955155641,1.8313274833264737e-05,2.4176851364127065e-05,9.43441655499442e-06,1.5009440220624758e-05,0.9336696357483328,16.705458268409778
525,35000,400,-2000.0,-35,0.8643681001935882,-2.2562801686409415e-05,3.364374763175819e-05,8.45197705670178e-06,1.4890900617707456e-05,0.9533349410512152,-36.40014778239521
526,35000,400,1500.0,30,0.866086258184124,-2.879964785685298e-05,4.489112054031375e-05,8.595547024083687e-06,1.5563851832826624e-05,0.9586034816772212,36.40636537944178
527,35000,500,-6000.0,-35,0.785112456643099,-9.25644573803397e-06,8.807109545390976e-06,7.481040223919737e-06,9.2280698418333e-06,0.8759020843587445,-17.121863169648353
528,30000,500,-500.0,40,0.6373807202721185,0.000111990856899,0.0002095316216558,1.0548534341457088e-05,1.223118939520224e-05,0.937602275025518,3.18826464726204
529,35000,500,-3000.0,40,0.8425238234583843,2.2956033293073575e-05,3.459685913818333e-05,8.44379870018038e-06,1.4724534226814733e-05,0.9525141854630924,36.08787425757294
530,29000,600,-400.0,-40,0.5567997135911497,-0.0001145904426711,0.0002140820460645,1.1022104523494986e-05,1.90080428624265e-05,0.9666303955764364,-3.071079813374093
531,25000,500,-1000.0,-40,0.671664089821963,-6.180096696778165e-05,0.0001076169223661,1.2107383362834676e-05,2.062572436290169e-05,0.956411895226732,-328.0103405591063
532,29000,400,500.0,-35,0.6852387124450982,9.094626600375172e-05,0.0001656539995657,1.07712463762934e-05,2.3041780576332383e-05,0.9706546750246464,-66.55458387106606
533,35000,400,-1000.0,-30,0.8237121965066853,-3.992793813112956e-05,6.775351282788273e-05,8.754279978878372e-06,1.6132451203163303e-05,0.96322476902907,-60.55967217926235
534,35000,500,-5000.0,-30,0.797443044490012,-9.828447584155665e-06,9.705658804443834e-06,7.563415295673166e-06,9.536659904219246e-06,0.8847229011664389,-17.19338064746232
535,25000,600,-700.0,35,0.6419275068098969,0.0001228639621247,0.0002281100409482,1.293618722772002e-05,2.4412294465106547e-05,0.9705426284181172,3.203614991825559
536,30000,400,5000.0,40,0.7424214186718007,-1.1712511019265124e-05,1.0633423022667842e-05,8.748228372865201e-06,1.1000773378642366e-05,0.8781062798426879,16.820286259515385
537,31000,500,300.0,-30,0.5300178737768827,0.0001416061021668,0.0002682466999329,1.0012456889617816e-05,1.787645837826272e-05,0.9648943147490856,46.494014570738095
538,25000,400,-5000.0,-40,0.5959230661020192,-9.45962330290001e-06,7.212246395932486e-06,9.795631118847418e-06,1.0955022099274157e-05,0.8066657213127458,-18.91911079175583
539,29000,500,1500.0,35,0.779027938170936,-4.19577048954231e-05,6.825988673187215e-05,1.0400931634231046e-05,1.814008984313903e-05,0.9570290385461088,207.1395877662122
540,29000,600,-400.0,35,0.5800612629354928,0.0001112799453461,0.0002075402664894,1.0874264136360344e-05,1.249856431595405e-05,0.935892916072995,3.1029970179690576
541,30000,600,-3000.0,35,0.7473542124280295,2.453275594550336e-05,3.609539619854066e-05,9.71115927936156e-06,1.6147609602540864e-05,0.9454666038564402,34.78528298311932
542,25000,400,6000.0,-30,0.557529094876947,6.998533056895158e-06,2.856843704721849e-06,8.74922924830912e-06,8.007706534665263e-06,0.6254585499189828,-15.504471513912751
543,35000,500,-4000.0,40,0.8281585466191552,1.7137010782199293e-05,2.336805578565917e-05,8.217361300787683e-06,1.3451964352867918e-05,0.9416252308870668,17.398210295436858
544,31000,500,-400.0,40,0.5656655316526008,0.0001042998424245,0.0001961592237018,9.981676830337292e-06,1.1456029973760058e-15,0.945981504969156,114.43921413899524
545,31000,600,1500.0,40,0.7776123966620537,-5.668810707852006e-05,9.833403536638496e-05,9.885538568080143e-06,1.7581107699259436e-05,0.9616410219475418,179.58482989903015
546,31000,400,-6000.0,40,0.7395336018803538,8.956639170553851e-06,7.726177086333287e-06,8.202764011380178e-06,9.648936287990936e-06,0.8501808085072945,16.794848437133492
547,29000,500,1000.0,30,0.7817980728426792,-5.429765200056374e-05,9.28658366917327e-05,1.0544711321946384e-05,1.879080319747733e-05,0.9610989224601124,71.55714520970264
548,30000,400,-300.0,30,0.5567237704428385,0.0001099479949468,0.0002052514778997,1.048199571793163e-05,1.2034606953470894e-05,0.9352160000887344,3.066585843274084
549,35000,400,6000.0,35,0.7912781380413342,-8.50898495079297e-06,6.679268478363073e-06,7.257262377390711e-06,8.455511289240526e-06,0.8502419713726239,17.14530769401716
550,30000,600,3000.0,30,0.7493608841021542,-2.1883889640131982e-05,2.967829348263417e-05,9.589949121262745e-06,1.5675073793324063e-05,0.9407540685066956,320.0375952154883
551,29000,500,-1000.0,40,0.7572543059788861,7.008578059858384e-05,0.0001259547982684,1.063987034178191e-05,1.960577272853941e-05,0.9642314067925272,157.35611777525276
552,29000,400,-3000.0,-35,0.7619618937228193,-1.474850680744263e-05,1.708678071073661e-05,9.47525219933634e-06,1.3680589705745469e-05,0.915244765756208,-16.987561785232604
553,30000,400,-6000.0,30,0.6984360189386414,6.881313354662196e-06,4.257365901419467e-06,7.860269994317039e-06,8.119584656312107e-06,0.7648377474909263,16.496511869325612
554,25000,600,3000.0,-35,0.5934093637590634,2.287239204608067e-05,2.9538282357959107e-05,1.1197885212332224e-05,1.682482710354219e-05,0.923342950448841,-15.747744224896971
555,31000,400,-700.0,35,0.754475141860161,7.0597655677162e-05,0.0001275191825216,1.0029560757819168e-05,1.900825050367324e-05,0.9668114197726864,74.03023736565785
556,29000,500,6000.0,30,0.6760715526009551,-9.312184035145863e-06,6.712858228208517e-06,8.541067539210142e-06,9.621741146372618e-06,0.8219553676094443,16.366753359798892
557,31000,400,-1000.0,40,0.7993414895478135,5.582142140788843e-05,9.824780764079185e-05,9.939165335029409e-06,1.808232802574911e-05,0.9636119099935352,72.03586158217118
558,29000,500,-1500.0,-30,0.7812131146152111,-3.296969411596337e-05,5.194136689798705e-05,1.0273624503685796e-05,1.7763459504687822e-05,0.95359342209325,-35.2473876005348
559,29000,500,-4000.0,-30,0.7155991057071382,-1.2183341229493565e-05,1.2450648723783813e-05,9.154051797506516e-06,1.1900417167787212e-05,0.8875725212273482,-16.64778725187578
560,35000,400,1000.0,35,0.8084655711980944,-4.968117006539931e-05,8.611163702066452e-05,8.824472826327913e-06,1.6369672877607008e-05,0.9650686175006102,64.17087602999005
561,31000,500,-4000.0,-40,0.7581244767853975,-1.5430371606927382e-05,1.907812879715257e-05,8.993988222376086e-06,1.3399161874769951e-05,0.923674794468192,-16.92209728417785
562,31000,500,-1500.0,-40,0.7984325999587494,-4.1699949497865113e-05,7.024305962315251e-05,9.786410312090154e-06,1.731476244647066e-05,0.959173342706925,-198.38344982878783
563,25000,500,1500.0,-35,0.6738590787949177,3.799944107193712e-05,5.837255004095621e-05,1.1778447197779997e-05,1.9293067778815448e-05,0.9469578603699452,-421.724249354455
564,25000,500,4000.0,-35,0.5998502846335848,1.4475603552607431e-05,1.3956549941530211e-05,1.0509069545144676e-05,1.3742326904964388e-05,0.8793509407753427,-15.808057913146015
565,25000,400,-700.0,-40,0.702122062322077,-7.081819452967042e-05,0.0001251707183351,1.2254609256009758e-05,2.232205824212408e-05,0.9619258828374718,-69.3519143782304
566,30000,600,4000.0,30,0.7286852135518358,-1.6454268772517672e-05,1.9495402659631263e-05,9.266773727496033e-06,1.3854426381559705e-05,0.9225460140934096,16.72100293224148
567,29000,500,-6000.0,40,0.6860705175106695,1.1308109071522602e-05,1.1274687691734354e-05,9.042380798198994e-06,1.1391670380698182e-05,0.8762116475373815,16.42495166654533
568,30000,600,-1000.0,-40,0.7389766735855923,-7.52412280211832e-05,0.0001365515150646,1.0307298598915918e-05,1.9359125614468797e-05,0.9653643929639394,-141.83504365199298
569,30000,400,-1000.0,30,0.8166862263168597,4.280556048672453e-05,7.174756625918456e-05,1.0143241673500832e-05,1.8201460603888324e-05,0.9603615434563196,72.55310999176348
570,31000,500,-3000.0,40,0.7843501663161165,2.303455296608283e-05,3.362075793454567e-05,9.40740128684986e-06,1.5856009716344484e-05,0.9467486182846528,35.307266371152274
571,35000,500,300.0,30,0.4759426264283451,-0.0001107877558003,0.0002082654796466,8.917677911820202e-06,1.686238276216007e-05,0.9683824526745284,-55.03691112665657
572,25000,400,300.0,-40,0.5556324516792606,0.0001042387348623,0.0001896150856228,1.2312744138794478e-05,2.1732496887516265e-05,0.962840955761681,-12.22911650663541
573,29000,600,-1500.0,40,0.7410840669956651,5.596399119290495e-05,9.795655270373615e-05,1.0510563731844774e-05,1.8390005322529305e-05,0.9596599068910604,234.8126137237068
574,25000,400,2000.0,-30,0.6972743203760704,2.027379715184576e-05,2.425581407965696e-05,1.115086328413079e-05,1.709240681823762e-05,0.9245316729743216,-485.7068425761352
575,30000,400,-300.0,-35,0.5306278831242665,-0.0001571193126644,0.0003000972919225,1.0336415026500262e-05,1.8385597117516955e-05,0.9644588005840504,-119.60258985787912
576,29000,600,6000.0,40,0.6664997753357815,-1.4559781458993792e-05,1.5489641013555008e-05,9.3151793133487e-06,1.2705000169655047e-05,0.9005917318272287,16.283488968510174
577,35000,500,-1000.0,-30,0.8100642621404077,-4.9965654450944216e-05,8.771162639494008e-05,8.819046639088392e-06,1.6258410919480655e-05,0.96469921939241,-61.09465140860527
578,30000,500,4000.0,40,0.7460899004458521,-1.8035767911099068e-05,2.2161121040595864e-05,9.384668760725148e-06,1.4819247064306967e-05,0.9314885940211404,16.833004117547095
579,30000,500,-3000.0,30,0.7687845314367433,1.7674219423333148e-05,2.2786720746466943e-05,9.42513750648266e-06,1.50905055945687e-05,0.934098706817207,16.985791216080774
580,25000,400,-1000.0,-40,0.7149243656507107,-4.942420630744915e-05,8.276154642908658e-05,1.2042182449698693e-05,2.0557128435615465e-05,0.9550625870880024,-69.74189968343258
581,25000,500,-5000.0,-40,0.5692174386004317,-1.1988442837160075e-05,1.1311258519731366e-05,1.02653851119621e-05,1.2628507691522684e-05,0.8555432230279126,-15.596463229903064
582,25000,500,-500.0,-40,0.6206032003196562,-0.0001241473693902,0.0002307197213772,1.2864842962717284e-05,1.686182963388247e-05,0.9506098754277956,-3.1776075547329503
583,25000,400,400.0,30,0.6680964796547123,-0.0001036872607834,0.0001888092128821,1.2304904658847082e-05,2.1350281796935965e-05,0.9614351198306688,24.504704862906845
584,29000,500,400.0,-35,0.6055417612298261,0.0001039489903384,0.0001917738806747,1.0688878294917848e-05,1.9381124426616115e-05,0.9652788444764998,9.116129737474544
585,35000,400,-5000.0,-30,0.7932109888804061,-7.817635150584872e-06,6.3507698346776e-06,7.216407982208244e-06,8.327708067910103e-06,0.845257079208556,-17.16630766598461
586,35000,400,300.0,-30,0.4847268351120795,0.0001104630777365,0.0002076486286536,8.91530158008342e-06,1.6798599904110668e-05,0.9681277079560378,53.30002917871904
587,29000,400,-4000.0,40,0.744989504778811,1.3652486130444595e-05,1.533865236457551e-05,9.365662011147149e-06,1.298289429288422e-05,0.906112232797172,16.840231255265977
588,31000,500,-4000.0,40,0.76624389022591,1.717534719044953e-05,2.2419717933139536e-05,9.12906527113075e-06,1.4624134360869757e-05,0.9345295534591772,16.963311530717267
589,35000,500,-2000.0,-35,0.851408820254304,-2.8270980982625517e-05,4.4834008890435925e-05,8.574858553338605e-06,1.535268512536444e-05,0.957524327454439,-36.20782901614411
590,25000,600,300.0,40,0.4954165327754449,-0.0001042654436233,0.000189487107482,1.2308945137523188e-05,2.128494238505357e-05,0.961822481052173,-2.2260506579480093
591,31000,500,1500.0,30,0.8162709641288235,-3.615797770713063e-05,5.791988059188503e-05,9.719509879548049e-06,1.7201887382402165e-05,0.9576278782661358,35.719273773621325
592,31000,600,-400.0,30,0.5978459384315931,0.0001099393367384,0.0002056850132005,1.014558771075618e-05,1.173420441505971e-05,0.9361705755014276,3.1291098280323766
593,25000,500,700.0,35,0.6800605431386192,-9.032974595134304e-05,0.0001618895764857,1.2326506386750684e-05,2.464582323859745e-05,0.966155398563298,178.54237405743353
594,25000,400,400.0,-40,0.6226522780780914,0.0001041801178387,0.0001895953842862,1.225180292383098e-05,2.0795133997481527e-05,0.9598244793346016,-48.26774696981064
595,30000,400,-400.0,-35,0.617937808194241,-0.0001226922934946,0.0002312347869382,1.035818477431877e-05,1.9620729612047084e-05,0.9674285284710972,-122.88998478263184
596,35000,400,-6000.0,-35,0.780486785757385,-7.350714910969968e-06,5.695963442281367e-06,7.121372315311327e-06,8.02838506669211e-06,0.8320519491398868,-17.08672891111162
597,29000,600,1000.0,40,0.7283453439585349,-8.52117379696621e-05,0.0001540880495762,1.068174513466093e-05,2.154096274443608e-05,0.9677567976893172,157.7131835379116
598,31000,500,500.0,40,0.6341323102350512,-0.000118779045271,0.0002222480045433,9.999876336186287e-06,1.634424180321699e-05,0.960114988567034,-1.05686222059891
599,30000,500,-4000.0,30,0.744945418733526,1.318042833138228e-05,1.4520087680202088e-05,9.02903127050966e-06,1.22895703542334e-05,0.9030573754674388,16.835838851114623
600,30000,500,3000.0,40,0.76508915692538,-2.390517422371688e-05,3.335018617014673e-05,9.680089581638611e-06,1.610157208970594e-05,0.944625961869582,35.046777610008974
601,31000,400,500.0,-30,0.6960023905592808,8.026097339422237e-05,0.0001454656093762,1.00750021815432e-05,2.0135780999163364e-05,0.9691532826319076,-51.2956729652266
602,29000,500,300.0,-35,0.5232610020097557,0.0001037578596374,0.0001913852365295,1.0693780979633412e-05,1.952170703092045e-05,0.965882322084742,34.885324338832994
603,25000,400,1000.0,-35,0.7268542757469342,4.54927479842762e-05,7.295251666210248e-05,1.1983997498538112e-05,2.0373363644317444e-05,0.9536632977542172,-281.252621463022
604,29000,400,-3000.0,40,0.7685392615162208,1.836271228272614e-05,2.4019996058968627e-05,9.76898151138866e-06,1.5686003674583023e-05,0.934793411165074,16.97901292240667
605,35000,400,400.0,-30,0.5776797981674694,0.0001006254501658,0.0001872221319144,9.524950451931708e-06,2.5766594476205404e-05,0.9844006353773952,1.0226478464702908
606,35000,400,500.0,30,0.6504923174153212,-8.594432654318018e-05,0.0001584752939762,8.977992275553303e-06,1.9023019677768347e-05,0.9718249278436006,28.934400838313813
607,30000,600,700.0,30,0.7303873703187953,-9.270599730987886e-05,0.0001698239257178,1.0408396575964677e-05,2.2097037429906443e-05,0.9709997749317408,76.51491444980246
608,30000,600,-5000.0,-40,0.6986243798660061,-1.4765125256443144e-05,1.763140904326218e-05,9.15933389805975e-06,1.305698786990846e-05,0.91318191839172,-16.515222067102513
609,31000,600,300.0,-40,0.4677468298531402,0.0001315845100078,0.0002479509994643,1.001875499430927e-05,1.7948004063855448e-05,0.9652354844627048,37.1807426942587
610,31000,600,400.0,30,0.6008952868738863,-0.0001214436881965,0.0002278981443964,1.000869101292324e-05,1.8226646681343872e-05,0.9657547881930864,-37.67723321204769
611,29000,400,400.0,40,0.6090791443643488,-0.0001057295089877,0.0001950900750526,1.0671950079419188e-05,1.8585452345971518e-05,0.9631204954679586,-14.404728139442946
612,35000,400,-6000.0,40,0.7997255621148082,8.980343627608502e-06,8.458936683647927e-06,7.4540109691093795e-06,9.122155903413533e-06,0.8732113486934083,17.220921918351642
613,25000,600,1500.0,-30,0.6448544604747282,3.99996358048941e-05,6.276344431269713e-05,1.1785520079604084e-05,1.9143884363129084e-05,0.9465830614544792,-33.29668955526076
614,25000,600,4000.0,-30,0.5725792493287202,1.5217580554968193e-05,1.548661392594984e-05,1.058803223391916e-05,1.4169569126050011e-05,0.8856668396548809,-15.607845701227378
615,35000,500,-700.0,35,0.7110554759572395,8.793059589020593e-05,0.0001635143119473,8.970659712726387e-06,1.9427702491228683e-05,0.9720743530462256,45.18911998406888
616,31000,400,-4000.0,-40,0.7728531519055362,-1.2261363219322696e-05,1.3272192425436677e-05,8.705313549165836e-06,1.1675958399442355e-05,0.9004429349575629,-17.035694306318124
617,31000,400,-1500.0,-40,0.8220344269198243,-3.331528173147147e-05,5.356539793445412e-05,9.695489896626417e-06,1.7191827716350733e-05,0.9571278385724544,-35.78812111646398
618,29000,400,-1500.0,-30,0.8055288762282287,-2.631017623992632e-05,3.888739870288871e-05,1.0134420324499536e-05,1.734734924277681e-05,0.949570505077187,-35.59333734009044
619,31000,500,1000.0,35,0.7883534511559542,-6.24402927306976e-05,0.0001098844344024,9.957333704810356e-06,1.810910428498713e-05,0.9640030979197306,71.70268683452261
620,29000,400,-4000.0,-30,0.7264454200972449,-9.680166707192066e-06,8.19720141429955e-06,8.760601659093653e-06,1.0355876244440549e-05,0.8497383291350313,-16.721488920162752
621,35000,600,500.0,-40,0.5797196168828282,0.0001076530895221,0.0002017657891145,8.947702663348563e-06,1.6366365145137043e-05,0.967258872529234,3.1963998422031046
622,29000,500,-3000.0,-35,0.7416867237784035,-1.853535826575612e-05,2.4163823219556927e-05,9.747987282445105e-06,1.547517022006695e-05,0.9330617858728258,-16.799982265482342
623,25000,400,-400.0,30,0.667462344108377,0.0001061379837549,0.0001947074057895,1.2793802531388962e-05,2.4730997500435786e-05,0.9706313920835729,3.236600073909796
624,31000,600,400.0,-40,0.5513166229287021,0.0001157048281811,0.0002162220524829,9.922411183847158e-06,1.142249719490793e-05,0.9304386326295728,1.0167269441452635
625,29000,600,300.0,30,0.5339328019193375,-0.0001092243705784,0.0002024036120575,1.068190340609135e-05,1.898476241833318e-05,0.9643524821752064,-42.25870930056647
626,35000,400,-400.0,40,0.5310798597463554,0.0001107632672999,0.0002090304545396,9.06356383888974e-06,1.3901375544826566e-05,0.9601306666109484,3.044499088161519
627,35000,400,-1000.0,40,0.7952841987708711,5.5529923903362096e-05,9.902038731966316e-05,8.8580601710393e-06,1.6427695990614168e-05,0.9657498917416067,71.89145627308457
628,31000,400,300.0,40,0.4973665047373128,-0.000106881786283,0.000198432498775,1.0044866908223334e-05,1.919297498732445e-05,0.9683903632808686,-43.21202800736029
629,25000,600,500.0,-30,0.6300922300679687,0.0001040597330824,0.0001898383279169,1.2192771471553682e-05,2.030788817312697e-05,0.9578728005225564,-49.349989305073954
630,25000,500,3000.0,-30,0.6302025391981142,1.6883944166436644e-05,1.8315131670884228e-05,1.081546624776362e-05,1.5518688569087795e-05,0.9052426422201842,-16.026460464601872
631,29000,400,-700.0,30,0.7747809569408882,6.134997743195415e-05,0.0001081331965612,1.0632918923376666e-05,1.9300269237351636e-05,0.9635506861333344,71.32865836985334
632,31000,500,6000.0,35,0.7283543829736996,-1.068825450059764e-05,9.360814253487949e-06,8.371271475030339e-06,1.0238407083260922e-05,0.8677930062571454,16.733582609228964
633,30000,600,-500.0,30,0.6631955713091499,0.0001165174716601,0.0002182959752742,1.0604753773415434e-05,1.830525164222232e-05,0.9659975183329024,3.2234732865241904
634,35000,500,5000.0,-35,0.8038714927942997,1.1657165840655763e-05,1.2120114669707942e-05,7.738939244774891e-06,1.0276117678954552e-05,0.9017882863624774,-17.23116753708384
635,35000,400,500.0,-35,0.6219345966493307,9.149684729952044e-05,0.000169546870369,8.986571725944572e-06,1.987270650876543e-05,0.9727219863060984,1.2643932604152306
636,30000,500,2000.0,-40,0.7785761421562931,3.189447797708415e-05,4.899952459432237e-05,9.911361212070704e-06,1.707688348017836e-05,0.9530016527991922,-35.22343469300433
637,31000,400,-500.0,-40,0.6510927513278443,-0.000100754069375,0.0001868756039012,1.0754971871760363e-05,2.82931613816419e-05,0.9835436685322104,-7.311427039241606
638,35000,600,-2000.0,40,0.8324118292268111,4.157711660394509e-05,7.132406217706758e-05,8.729913955134068e-06,1.5763525723220197e-05,0.9618377174533432,72.96433398058973
639,30000,500,-5000.0,35,0.7276186349753369,1.2080566156820725e-05,1.2698837217484118e-05,8.899658264922621e-06,1.1647491755948693e-05,0.891511716415041,16.729525379740664
640,31000,600,6000.0,-35,0.7075235227936196,1.165497741450051e-05,1.1124424652663506e-05,8.511466116507708e-06,1.0776254800481558e-05,0.8810017712468412,-16.655554697378783
641,31000,400,400.0,-35,0.605546571303625,0.0001240823223678,0.0002330447363743,9.974790308989126e-06,1.3351729396733928e-05,0.9460955669390152,1.0435655551325838
642,35000,600,-400.0,35,0.5272355853910756,0.0001107474822921,0.0002089007622884,9.051755205885448e-06,1.3809413195807428e-05,0.9597118021803618,3.0388341916832733
643,35000,500,1500.0,35,0.8444914614830872,-4.144407663763905e-05,6.980011676457604e-05,8.74386378421445e-06,1.5945744007205278e-05,0.9625718216792404,73.28698034325905
644,30000,400,-500.0,-30,0.7038920954483654,-7.960509087629167e-05,0.0001448641104901,1.0397696413847668e-05,2.0892911009512866e-05,0.9690739384787924,-58.72376943632664
645,30000,400,-1000.0,-40,0.7915255897190194,-5.004031996105056e-05,8.628160158579783e-05,1.0204183029586893e-05,1.8398168353598456e-05,0.9618717330459357,-71.85823541063952
646,31000,500,2000.0,-30,0.805781940250337,2.5250850929301428e-05,3.660433666777026e-05,9.475374504758271e-06,1.6206127369246847e-05,0.9495738079521764,-35.59565370052683
647,29000,400,1000.0,-35,0.794775007136929,4.564670123429374e-05,7.560606347675953e-05,1.0483980442663244e-05,1.868509090240992e-05,0.9598204944791702,-71.93989502771835
648,30000,500,-5000.0,-40,0.7169924606362692,-1.2229725865825834e-05,1.301975629923101e-05,8.915178428207077e-06,1.1718886454787052e-05,0.8926469395352957,-16.64098192439855
649,25000,400,-3000.0,40,0.6662487885598758,1.8425036521695367e-05,2.2793733373934992e-05,1.1065446898717976e-05,1.6653687520434103e-05,0.919685560070204,17.550805747889736
650,35000,600,1000.0,-30,0.7957839784497087,6.043800976876603e-05,0.0001076968557295,8.861148137749867e-06,1.640584913767983e-05,0.9658336969704532,-61.76178750153944
651,35000,600,-5000.0,40,0.8019670244270515,1.644352751694744e-05,2.207986279662399e-05,8.16025552272364e-06,1.2880318612815968e-05,0.9369243466758818,17.208801720098176
